BOROUGH,BLOCK,LOT,ADDRESS,ZIP CODE,DEVELOPMENT,MANAGED BY,CD#,FACILITY
QUEENS,490,101,1-02 ASTORIA BOULEVARD,11102,ASTORIA,ASTORIA,1,
QUEENS,490,101,1-04 ASTORIA BOULEVARD,11102,ASTORIA,ASTORIA,1,ROOFTOP LEASE LOCATION
QUEENS,490,101,4-03 ASTORIA BOULEVARD,11102,ASTORIA,ASTORIA,1,
QUEENS,490,101,4-05 ASTORIA BOULEVARD,11102,ASTORIA,ASTORIA,1,COMMUNITY CENTER/SENIOR CENTER
QUEENS,490,101,1-25 ASTORIA BOULEVARD,11102,ASTORIA,ASTORIA,1,
QUEENS,490,101,4-24 ASTORIA BOULEVARD - TEMPORARY ADDRESS,11102,ASTORIA,ASTORIA,1,PUMP
QUEENS,523,2,34-33 12TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,LAUNDRY
QUEENS,523,2,34-35 12TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,SENIOR CENTER/SPECIAL PROGRAM
QUEENS,523,2,34-55 12TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,
QUEENS,523,2,34-15 12TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,
QUEENS,523,2,34-05 12TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,
QUEENS,523,2,12-20 34TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
QUEENS,523,2,13-10 34TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
QUEENS,523,2,13-06 34TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
QUEENS,523,2,12-35 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
QUEENS,523,2,12-21 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
QUEENS,559,2,34-41 21ST STREET,11106,POLICE SERVICE AREA #9 SATELLITE,NYPD HOUSING BUREAU,1,COMMERCIAL SPACE (STORE #1) IS USED AS A PSA #9 SATELLITE OFFICE IN RAVENSWOOD DEVELOPMENT (BLDG #8)
QUEENS,559,2,34-03 21ST STREET,11106,RAVENSWOOD,RAVENSWOOD,1,PLASTERERS SHOP/SPRAY SHOP/STORAGE
QUEENS,559,2,34-21 21ST STREET,11106,RAVENSWOOD,RAVENSWOOD,1,BOILER/ROOFTOP LEASE LOCATION
QUEENS,559,2,34-41 21ST STREET,11106,RAVENSWOOD,RAVENSWOOD,1,COMMERCIAL SPACE (STORE #1) IS USED AS A POLICE SERVICE AREA #9 SATELLITE
QUEENS,559,2,34-47 21ST STREET,11106,RAVENSWOOD,RAVENSWOOD,1,COMMERCIAL SPACE (STORE #2)
QUEENS,559,2,34-49 21ST STREET,11106,RAVENSWOOD,RAVENSWOOD,1,COMMERCIAL SPACE (STORE #3)
QUEENS,559,2,34-20 24TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,
QUEENS,559,2,34-04 24TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,
QUEENS,559,2,34-34 24TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,
QUEENS,559,2,34-50 24TH STREET,11106,RAVENSWOOD,RAVENSWOOD,1,
QUEENS,559,2,21-20 34TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
QUEENS,559,2,23-02 34TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
QUEENS,559,2,21-51 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
QUEENS,559,2,21-15 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
QUEENS,559,2,21-25 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,
QUEENS,559,2,21-09 35TH AVENUE,11106,RAVENSWOOD,RAVENSWOOD,1,ROOFTOP LEASE LOCATION
QUEENS,736,2,32-20 51ST STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,736,2,50-10 BROADWAY,11377,WOODSIDE,WOODSIDE,1,
QUEENS,736,2,50-14 BROADWAY,11377,WOODSIDE,WOODSIDE,1,
QUEENS,736,2,50-18 BROADWAY,11377,WOODSIDE,WOODSIDE,1,
QUEENS,736,2,50-30 BROADWAY,11377,WOODSIDE,WOODSIDE,1,
QUEENS,736,2,50-34 BROADWAY,11377,WOODSIDE,WOODSIDE,1,TENANT ASSOCIATION ROOM
QUEENS,736,2,50-38 BROADWAY,11377,WOODSIDE,WOODSIDE,1,
QUEENS,736,2,50-54 BROADWAY,11377,WOODSIDE,WOODSIDE,1,GROUNDS SHOP
QUEENS,736,2,50-50 BROADWAY,11377,WOODSIDE,WOODSIDE,1,EXTERMINATOR SHOP
QUEENS,736,2,50-48 BROADWAY,11377,WOODSIDE,WOODSIDE,1,GROUNDS STORAGE
QUEENS,736,2,50-25 NEWTOWN ROAD,11377,WOODSIDE,WOODSIDE,1,
QUEENS,736,2,50-31 NEWTOWN ROAD,11377,WOODSIDE,WOODSIDE,1,
QUEENS,736,2,50-35 NEWTOWN ROAD,11377,WOODSIDE,WOODSIDE,1,STORAGE ROOM
QUEENS,736,2,50-37 NEWTOWN ROAD,11377,WOODSIDE,WOODSIDE,1,SENIOR CENTER/ROOFTOP LEASE LOCATION
QUEENS,736,2,50-49 NEWTOWN ROAD,11377,WOODSIDE,WOODSIDE,1,
QUEENS,736,2,50-53 NEWTOWN ROAD,11377,WOODSIDE,WOODSIDE,1,MEDICAL FACILITY
QUEENS,736,2,50-45 NEWTOWN ROAD,11377,WOODSIDE,WOODSIDE,1,
QUEENS,736,2,50-41 NEWTOWN ROAD,11377,WOODSIDE,WOODSIDE,1,ROOFTOP LEASE LOCATION
QUEENS,738,50,50-04 31ST AVENUE,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,50-06 31ST AVENUE,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,50-10 31ST AVENUE,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,50-24 31ST AVENUE,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,50-28 31ST AVENUE,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,50-32 31ST AVENUE,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,50-14 31ST AVENUE,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,50-16 31ST AVENUE,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,50-20 31ST AVENUE,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-05 49TH STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-07 49TH STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-09 49TH STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-23 49TH STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-25 49TH STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-27 49TH STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-45 49TH STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-47 49TH STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-49 49TH STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-69 49TH STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-67 49TH STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-65 49TH STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-58 51ST STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-56 51ST STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-60 51ST STREET,11377,WOODSIDE,WOODSIDE,1,CARPENTERS SHOP/ PLUMBERS SHOP
QUEENS,738,50,31-62 51ST STREET,11377,WOODSIDE,WOODSIDE,1,BRICKLAYERS SHOP/ PAINT SHOP/ PLASTERERS SHOP
QUEENS,738,50,31-66 51ST STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-76 51ST STREET,11377,WOODSIDE,WOODSIDE,1,JANITORIAL STORAGE/ MAINTENANCE STOREROOM
QUEENS,738,50,31-80 51ST STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-84 51ST STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-90 51ST STREET,11377,WOODSIDE,WOODSIDE,1,DEVELOPMENT MAINTENANCE OFFICE
QUEENS,738,50,31-30 51ST STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-34 51ST STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-38 51ST STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-42 51ST STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,31-46 51ST STREET,11377,WOODSIDE,WOODSIDE,1,GARDNERS STORAGE ROOM/ ROOFTOP LEASE LOCATION
QUEENS,738,50,31-50 51ST STREET,11377,WOODSIDE,WOODSIDE,1,BOILER
QUEENS,738,50,31-52 51ST STREET,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,50-01 BROADWAY,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,50-03 BROADWAY,11377,WOODSIDE,WOODSIDE,1,REFRIGERATOR SHOP/ STOVE SHOP
QUEENS,738,50,50-05 BROADWAY,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,50-07 BROADWAY,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,49-11 BROADWAY,11377,WOODSIDE,WOODSIDE,1,COMMUNITY OPERATIONS FACILITY
QUEENS,738,50,49-15 BROADWAY,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,50-11 BROADWAY,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,50-15 BROADWAY,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,50-19 BROADWAY,11377,WOODSIDE,WOODSIDE,1,COMMUNITY CENTER
QUEENS,738,50,50-17 BROADWAY,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,50-29 BROADWAY,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,50-33 BROADWAY,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,50-37 BROADWAY,11377,WOODSIDE,WOODSIDE,1,CHILDREN CENTER
QUEENS,738,50,50-43 BROADWAY,11377,WOODSIDE,WOODSIDE,1,
QUEENS,738,50,50-51 BROADWAY,11377,WOODSIDE,WOODSIDE,1,DEVELOPMENT MANAGEMENT OFFICE
QUEENS,4170,1,125-01 22ND AVENUE,11356,REHAB PROGRAM (COLLEGE POINT),LATIMER GARDENS,7,BOILER
QUEENS,4951,8,34-20 137TH STREET,11354,LATIMER GARDENS,LATIMER GARDENS,7,BROOKLYN/QUEENS & STATEN ISLAND REPAIR UNIT (CARPENTERS SHOP/ELEVATOR SHOP/EXTERMINATOR SHOP/NYCHA PAINT SHOP/PLASTERERS SHOP)
QUEENS,4951,8,34-22 137TH STREET,11354,LATIMER GARDENS,LATIMER GARDENS,7,
QUEENS,4951,8,34-30 137TH STREET,11354,LATIMER GARDENS,LATIMER GARDENS,7,COMMUNITY CENTER/SENIOR CENTER/BOILER
QUEENS,4951,8,136-10 LATIMER PLACE,11354,LATIMER GARDENS,LATIMER GARDENS,7,BRICKLAYERS SHOP
QUEENS,4951,8,136-12 LATIMER PLACE,11354,LATIMER GARDENS,LATIMER GARDENS,7,
QUEENS,4951,8,34-25 LINDEN PLACE,11354,LATIMER GARDENS,LATIMER GARDENS,7,GLAZIERS SHOP
QUEENS,4951,8,34-27 LINDEN PLACE,11354,LATIMER GARDENS,LATIMER GARDENS,7,
QUEENS,4951,8,34-41 LINDEN PLACE,11354,LATIMER GARDENS,LATIMER GARDENS,7,MAINTENANCE STOREROOM/JANITORIAL STORE ROOM
QUEENS,4951,8,34-43 LINDEN PLACE,11354,LATIMER GARDENS,LATIMER GARDENS,7,
QUEENS,4951,8,34-45 LINDEN PLACE,11354,LATIMER GARDENS,LATIMER GARDENS,7,DEVELOPMENT MANAGEMENT OFFICE/BOILER/LAUNDRY
QUEENS,4957,24,139-10 34TH AVENUE,11354,LEAVITT STREET-34TH AVENUE,LATIMER GARDENS,7,COMMUNITY OPERATIONS FACILITY/BOILER/LAUNDRY
QUEENS,5037,8,40-21 COLLEGE POINT BOULEVARD,11354,BLAND,LATIMER GARDENS,7,MAINTENANCE STOREROOM
QUEENS,5037,8,40-25 COLLEGE POINT BOULEVARD,11354,BLAND,LATIMER GARDENS,7,
QUEENS,5037,8,40-29 COLLEGE POINT BOULEVARD,11354,BLAND,LATIMER GARDENS,7,DEVELOPMENT MAINTENANCE OFFICE
QUEENS,5037,8,40-05 COLLEGE POINT BOULEVARD,11354,BLAND,LATIMER GARDENS,7,BOILER/ROOFTOP LEASE LOCATION/GLAZIERS SHOP
QUEENS,5037,8,40-15 COLLEGE POINT BOULEVARD,11354,BLAND,LATIMER GARDENS,7,SENIOR CENTER
QUEENS,5037,8,133-16 ROOSEVELT AVENUE,11354,BLAND,LATIMER GARDENS,7,CHILDREN CENTER
QUEENS,5037,8,133-20 ROOSEVELT AVENUE,11354,BLAND,LATIMER GARDENS,7,CARPENTERS SHOP
QUEENS,5037,8,133-36 ROOSEVELT AVENUE,11354,BLAND,LATIMER GARDENS,7,COMMUNITY OPERATIONS FACILITY
QUEENS,5037,8,133-40 ROOSEVELT AVENUE,11354,BLAND,LATIMER GARDENS,7,
QUEENS,5037,8,133-50 ROOSEVELT AVENUE,11354,BLAND,LATIMER GARDENS,7,BRICKLAYERS SHOP/EXTERMINATOR SHOP/NYCHA PAINT SHOP/PLASTERERS SHOP/EXTERMINATOR SHOP
QUEENS,6792,1,155-09 71ST AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,155-07 71ST AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,155-05 71ST AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,154-01 71ST AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,155-01 71ST AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,154-05 71ST AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,155-11 71ST AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,155-15 71ST AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,156-07 71ST AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,156-03 71ST AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,156-15 71ST AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,156-17 71ST AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,155-30 JEWEL AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,155-26 JEWEL AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,155-22 JEWEL AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,155-24 JEWEL AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,155-18 JEWEL AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,155-16 JEWEL AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,155-20 JEWEL AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,155-12 JEWEL AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,155-14 JEWEL AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,155-10 JEWEL AVENUE,11367,POMONOK,POMONOK,8,NYPD HOUSING BUREAU FITNESS ROOM
QUEENS,6792,1,154-06 JEWEL AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,154-02 JEWEL AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,70-11 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,70-07 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,70-05 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,70-25 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,70-29 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,1,70-02 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,1,70-10 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,1,70-20 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,1,70-40 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,1,70-38 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,1,70-30 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,QUEENS COMMUNITY OPERATIONS OFFICE
QUEENS,6792,1,70-34 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,155-09 JEWEL AVENUE,11367,POLICE SERVICE AREA #9,NYPD HOUSING BUREAU,8,PSA #9 IS LOCATED  IN POMONOK DEVELOPMENT (BLDG #21)
QUEENS,6792,30,155-19 JEWEL AVENUE,11367,POMONOK,POMONOK,8,CARPENTERS STORAGE
QUEENS,6792,30,155-21 JEWEL AVENUE,11367,POMONOK,POMONOK,8,NYPD HOUSING BUREAU STORAGE ROOM
QUEENS,6792,30,155-23 JEWEL AVENUE,11367,POMONOK,POMONOK,8,BAG STORAGE/GLAIZER STORAGE
QUEENS,6792,30,155-15 JEWEL AVENUE,11367,POMONOK,POMONOK,8,NYPD HOUSING BUREAU STORAGE ROOM
QUEENS,6792,30,155-09 JEWEL AVENUE,11367,POMONOK,POMONOK,8,POLICE SERVICE AREA #9
QUEENS,6792,30,155-11 JEWEL AVENUE,11367,POMONOK,POMONOK,8,BOILER
QUEENS,6792,30,155-07 JEWEL AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,155-05 JEWEL AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,155-03 JEWEL AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,155-01 JEWEL AVENUE,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,67-43 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,67-45 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,ROOFTOP LEASE LOCATION
QUEENS,6792,30,67-47 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,67-41 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,67-39 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,ROOFTOP LEASE LOCATION
QUEENS,6792,30,67-35 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,67-37 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,67-33 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,67-31 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,67-29 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,GARDEN SHOP STORAGE
QUEENS,6792,30,69-15 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,69-11 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,69-09 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,69-05 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,LAUNDRY
QUEENS,6792,30,69-03 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,69-01 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,69-21 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,69-25 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,69-29 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,69-33 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,69-41 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,67-11 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,67-15 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,67-19 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,67-17 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,67-21 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,67-23 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,67-25 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,67-27 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,67-07 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,67-09 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,COMMUNITY CENTER/SENIOR CENTER
QUEENS,6792,30,67-05 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,67-03 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,67-01 KISSENA BOULEVARD,11367,POMONOK,POMONOK,8,
QUEENS,6792,30,65-14 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,ROOFTOP LEASE LOCATION
QUEENS,6792,30,65-12 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-10 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,67-16 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,67-18 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,HOUSING PAINT STORAGE
QUEENS,6792,30,67-20 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,EXTERMINATOR SHOP/GARDEN SHOP STORAGE
QUEENS,6792,30,67-10 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,DEVELOPMENT MANAGEMENT OFFICE
QUEENS,6792,30,67-12 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,67-14 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,67-02 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,67-04 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,67-06 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,DEVELOPMENT MAINTENANCE OFFICE/ JANITORIAL STORAGE/ TWO STOREROOMS
QUEENS,6792,30,67-08 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,67-28 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,67-30 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,67-32 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,67-42 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,67-40 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,67-38 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,67-36 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,67-34 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,67-22 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,67-26 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,67-24 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-16 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-18 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-20 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-22 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-24 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-52 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,STORAGE
QUEENS,6792,30,65-54 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-56 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-58 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-60 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-62 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-64 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-40 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-38 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-36 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-34 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-32 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-48 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-50 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-46 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-44 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-42 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-30 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-28 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,6792,30,65-26 PARSONS BOULEVARD,11365,POMONOK,POMONOK,8,
QUEENS,9612,68,107-27 132ND STREET,11419,FHA REPOSSESSED HOUSES (GROUP IV),BAISLEY PARK,10,
QUEENS,9761,36,89-09 162ND STREET,11432,SHELTON HOUSE,BAISLEY PARK,12,SATELLITE DEVELOPMENT MANAGEMENT OFFICE/SENIOR CENTER/BOILER/LAUNDRY/EXTERMINATOR SHOP/INDOOR GARAGE
QUEENS,9802,41,90-20 170TH STREET,11432,INTERNATIONAL TOWER,BAISLEY PARK,12,"SATELLITE DEVELOPMENT MANAGEMENT OFFICE/SENIOR CENTER/QUEENS BOROUGH MANAGEMENT OFFICE/ELEVATOR SERVICE-BROOKLYN EAST, BROOKLYN SOUTH, BROOKLYN WEST, AND QUEENS/NYCHA SOCIAL SERVICES/BOILER/LAUNDRY"
QUEENS,10019,11,138-20 102ND AVENUE,11435,FHA REPOSSESSED HOUSES (GROUP X),BAISLEY PARK,12,
QUEENS,10125,12,106-16 159TH STREET,11433,SOUTH JAMAICA II,SOUTH JAMAICA I,12,STOVES STORAGE/REFRIGERATOR STOREROOM
QUEENS,10125,33,107-03GAR 107TH AVENUE,11433,SOUTH JAMAICA I,SOUTH JAMAICA I,12,GARAGE
QUEENS,10125,33,159-04 107TH AVENUE,11433,SOUTH JAMAICA I,SOUTH JAMAICA I,12,ELEVATOR SERVICE AREA # 9/ NYPD HOUSING BUREAU RECORD ROOM
QUEENS,10125,33,159-07 108TH AVENUE,11433,SOUTH JAMAICA I,SOUTH JAMAICA I,12,COMMUNITY OPERATIONS FACILITY (STORAGE)
